"DateUncertainty"	"Date"	"Year"	"Time"	"AP"	"ID"	"L1"	"L2"	"L3"	"L4"	"R1"	"R2"	"R3"	"Nest"	"Focal"	"Bled"	"Recap"	"NewFemale"	"Plasma"	"DateBled"	"Sex"	"Tissue"	"CCL"	"CCW"	"SCL"	"SCW"	"PL"	"PW"	"NumLeech"	"ClutchSize"	"TopEgg"	"NestDepth"	"LogNumTop"	"LogNumMid"	"LogNumBott"	"LoggerNum"	"LaunchDate"	"FisheyePhoto"	"DateDead"	"Predated"	"NumEggsHatched"	"NumEggsDead"	"egg1"	"egg2"	"egg3"	"egg4"	"egg5"	"egg6"	"egg7"	"egg8"	"egg9"	"egg10"	"egg11"	"egg12"	"egg13"	"egg14"	"egg15"	"egg16"	"egg17"	"egg18"	"egg19"	"egg20"	"egg21"	"egg22"	"MeanEggMass"	"Toeclip"	"Cort"	"Clutch"	"NumPectoralRidges"	"Comments"	"NestNotes"	"Veg.N"	"Veg.S"	"Veg.E"	"Veg.W"	"Film"	"Primi"	"JanzenNum"	"SoilType"	"Aspect"	"Slope"	"L.Foreclaw"	"Location"	"Aquatic"	"Deceased"	"newID"	"TrueID"	"UnknownID"	"Flag"	"YearDayLaid"	"Flagbin"	"Dummy"	"SexComments"	"Age"	"Cohort"	"Xcoord"	"Ycoord"	"DTW"	"Match"
NA	6/18/17	2017	1109	AM	NA	3	8	9	NA	3	NA	NA	257	NA	N	Y	N	N	NA	Female	NA	NA	NA	150.08	NA	144.83	NA	NA	NA	3	6.9	NA	NA	NA	NA	NA	7775	"6/20/17"	TRUE	NA	NA	5.44	5.71	5.96	5.8	5.19	5.6	5.44	5.79	5.98	5.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	97	2	NA	"South Potters"	NA	NA	103080900030000	103080900030000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	7/11/17	2017	347	PM	NA	1	9	12	NA	8	NA	NA	258	NA	N	Y	N	N	NA	Female	NA	NA	NA	173.34	NA	164.35	NA	NA	NA	3.7	9.8	NA	NA	NA	NA	NA	7802	"6/19/17"	TRUE	NA	NA	5.89	6.24	6.36	5.87	5.24	6.1	5.68	5.78	6.13	6.19	6.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"2nd clutch"	NA	NA	NA	NA	NA	NA	FALSE	NA	Loam	77	8	NA	"South Potters"	NA	NA	101091200080000	101091200080000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/18/17	2017	445	PM	NA	2	NA	NA	NA	8	9	NA	259	NA	N	Y	N	N	NA	Female	NA	NA	NA	158.3	NA	158.36	NA	NA	NA	6.8	10	NA	NA	NA	NA	NA	7835	"6/19/17"	TRUE	NA	NA	7.66	7.92	7.87	7.5	8.19	7.85	8	7.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Gravel	287	3	NA	"South Potters"	NA	NA	102000000080900	102000000080900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	232	PM	NA	2	3	NA	NA	2	11	NA	260	NA	Y	Y	N	Y	NA	Female	NA	174	147	160.14	113.11	153.73	98.02	NA	NA	6.2	10	NA	NA	NA	NA	NA	7798	"6/21/17"	TRUE	NA	NA	6.74	6.36	6.92	7.03	6.02	6.82	5.85	6.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"5 L&R costals; very dark plastron; grown out juvenile marks, attempted refiling but they still look weird; R2 marginal mark looks like damage, but it's not"		NA	NA	NA	NA	NA	FALSE	NA	Loam	72	3	NA	"South Potters"	NA	NA	102030000021100	102030000021000	0	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	0
NA	6/19/17	2017	420	PM	NA	2	9	12	NA	9	NA	NA	261	NA	Y	Y	N	Y	NA	Female	NA	199	171	181.85	129.88	172.76	113.5	NA	NA	5.9	9.4	NA	NA	NA	NA	NA	78.4	"6/20/17"	TRUE	NA	NA	6.69	6.62	7.06	6.73	6.23	7.49	7.13	6.81	6.15	7.47	6.1	5.71	7.26	7.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	71	4	NA	"South Potters"	NA	NA	102091200090000	102091200090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	433	PM	NA	2	8	11	NA	3	NA	NA	262	NA	Y	Y	N	Y	NA	Female	NA	151	128	139.47	102.74	133.58	84.63	NA	NA	4	6.5	NA	NA	NA	NA	NA	7773	"6/20/17"	TRUE	NA	NA	5.7	5.16	5.28	5.12	4.96	5.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	190	2	NA	"South Potters"	NA	NA	102081100030000	102081100030000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/9/17	2017	435	PM	NA	8	11	NA	NA	3	9	NA	263	NA	N	Y	N	N	NA	Female	NA	203	181	188.51	132.1	183.39	106.61	NA	NA	6.4	9.2	NA	NA	NA	NA	NA	7785	"6/20/17"	TRUE	NA	NA	6.82	6.74	7.18	6.67	6.19	4.3	5.53	7.2	6.73	6.85	6.34	6.31	6.72	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"Nest not completely covered"	NA	NA	NA	NA	NA	FALSE	NA	Gravel	226	10	NA	"South Potters"	NA	NA	108110000030900	108110000030900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	522	PM	NA	1	11	NA	NA	8	9	10	264	NA	N	Y	N	N	NA	Female	NA	NA	NA	170.45	NA	165.14	NA	NA	NA	5.9	10.4	NA	NA	NA	NA	NA	7769	"6/20/17"	TRUE	NA	NA	8.18	8.21	8.43	8	7.93	8.08	7.7	7.76	8.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamSand	274	2	NA	"South Potters"	NA	NA	101110000080910	101110000080910	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	545	PM	NA	2	3	11	NA	1	NA	NA	265	NA	N	Y	N	N	NA	Female	NA	NA	NA	150.57	NA	144.52	NA	NA	NA	2.1	8	NA	NA	NA	NA	NA	7947	"6/20/17"	TRUE	NA	NA	6.08	6.31	6.01	5.8	5.96	6.52	5.88	6.08	5.9	5.96	5.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"3rd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	309	3	NA	"South Potters"	NA	NA	102031100010000	102031100010000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	534	PM	NA	2	3	10	NA	9	NA	NA	266	NA	Y	Y	N	Y	NA	Female	NA	179	158	165.16	118.96	158.95	99.55	NA	NA	5.5	9.1	NA	NA	NA	NA	NA	7779	"6/20/17"	TRUE	NA	NA	7.45	6.84	7.45	7.27	6.22	6.89	6.99	6.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Pronounced visible vertebrae throughout carapace"		NA	NA	NA	NA	NA	FALSE	NA	Loam	NA	0	NA	"South Potters"	NA	NA	102031000090000	102031000090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	553	PM	NA	9	10	NA	NA	11	12	NA	267	NA	N	Y	N	N	NA	Female	NA	165	162	156.17	118.08	152.22	98.83	NA	NA	1.7	9.3	NA	NA	NA	NA	NA	7929	"6/20/17"	TRUE	NA	NA	6.94	6.9	6.64	6.27	6.64	6.83	6.86	6.64	6.86	6.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Mom \K\\ David took original data sheet\"	"2nd clutch"""""""	NA	NA	NA	NA	NA	FALSE	NA	Loam	241	1	NA	"South Potters"	NA	NA	109100000111200	109100000111200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	557	PM	NA	3	NA	NA	NA	3	10	NA	268	NA	Y	Y	N	Y	NA	Female	NA	NA	NA	170.02	NA	157.45	NA	NA	NA	4	9.3	NA	NA	NA	NA	NA	7747	"6/20/17"	TRUE	NA	NA	6.65	7.46	6.93	7.76	7.09	7.68	7.41	7.7	7.47	6.78	7.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	288	1	NA	"South Potters"	NA	NA	103000000031000	103000000031000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	612	PM	NA	9	10	NA	NA	8	12	NA	269	NA	N	Y	N	N	NA	Female	NA	NA	NA	168.18	NA	156.51	NA	NA	NA	5.4	7.9	NA	NA	NA	NA	NA	7857	"6/20/17"	TRUE	NA	NA	6.32	6.43	6.59	6.44	6.72	6.73	6.94	6.72	7.24	6.56	6.42	6.44	7.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	341	6	NA	"South Potters"	NA	NA	109100000081200	109100000081200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/19/17	2017	640	PM	NA	11	NA	NA	NA	3	10	NA	270	NA	Y	Y	N	Y	NA	Female	NA	174	154	161.87	121.65	152.06	100.29	NA	NA	6.1	9.8	NA	NA	NA	NA	NA	7840	"6/20/17"	TRUE	NA	NA	7.86	7.37	7.14	7.36	7.55	7.45	7.55	7.63	7.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Indents on 2nd and 3rd vert; small crack between pectoral/humoral on R"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	123	2	NA	"South Potters"	NA	NA	111000000031000	111000000031000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	430	PM	NA	1	11	NA	NA	1	10	NA	271	NA	N	Y	N	N	NA	Female	NA	NA	NA	165.23	NA	154.44	NA	NA	NA	4.4	8.4	NA	NA	NA	NA	NA	7767	"6/21/17"	TRUE	NA	NA	7.67	8.06	8.07	8.21	7.87	7.98	7.87	7.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Slight extension of middle of plastron into right pectoral 6 verts., 5 left costals"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	59	4	NA	"South Potters"	NA	NA	101110000011000	101110000011000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	425	PM	NA	2	NA	NA	NA	8	12	NA	272	NA	N	Y	N	N	NA	Female	NA	NA	NA	167.17	NA	155.17	NA	NA	NA	4.9	10	NA	NA	NA	NA	NA	7768	"6/21/17"	TRUE	NA	NA	5.64	6.35	6.4	6.74	6.27	7.16	5.25	6.3	5.87	6.41	8.95	6.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Caught in traps 2017"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	68	5	NA	"South Potters"	NA	NA	102000000081200	102000000081200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	408	PM	NA	3	NA	NA	NA	3	8	9	273	NA	Y	Y	N	Y	NA	Female	NA	190	168	172	124.45	156.87	100.65	NA	NA	7.4	9.8	NA	NA	NA	NA	NA	7928	"6/21/17"	TRUE	NA	NA	6.26	6.39	0	0	6.56	6.02	6.24	6.25	6.42	6.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"prop damage to R7 marg and between R10 and R11 "		NA	NA	NA	NA	NA	FALSE	NA	Gravel	8	84	NA	"South Potters"	NA	NA	103000000030809	103000000030809	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	415	PM	NA	10	12	NA	NA	8	9	NA	274	NA	N	Y	N	N	NA	Female	NA	NA	NA	168.89	NA	161.15	NA	NA	NA	5.1	8.8	NA	NA	NA	NA	NA	7806	"6/21/17"	TRUE	NA	NA	7.74	7.22	7.5	7.93	7.29	6.69	6.6	7.59	7.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Damage to R humoral scute near midline"	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamSand	157	3	NA	"South Potters"	NA	NA	110120000080900	110120000080900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	418	PM	NA	10	NA	NA	NA	2	3	NA	276	NA	N	Y	N	N	NA	Female	NA	NA	NA	168.18	NA	157.11	NA	NA	NA	3.9	9	NA	NA	NA	NA	NA	7808	"6/21/17"	TRUE	NA	NA	6.92	7.37	6.47	6.65	7.16	6.4	7.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"2nd clutch, wound on neck"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	266	5	NA	"South Potters"	NA	NA	110000000020300	110000000020300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	1035	AM	NA	1	3	9	NA	8	10	NA	277	NA	N	Y	N	N	NA	Female	NA	NA	NA	166.27	NA	153.05	NA	NA	NA	4.6	8.9	NA	NA	NA	NA	NA	7934	"6/21/17"	TRUE	NA	NA	6.47	7.72	7.66	7.69	7.47	7.33	7.5	7.48	7.23	6.9	7.24	7.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	91	2	NA	"South Potters"	NA	NA	101030900081000	101030900081000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	524	PM	NA	3	11	12	NA	2	NA	NA	278	NA	Y	N	Y	Y	NA	Female	NA	169	149	155.89	117.87	148.83	97.58	NA	NA	4.9	8	NA	NA	NA	NA	NA	7813	"7/22/17"	TRUE	NA	NA	4.82	4.54	5.52	5.58	5.84	5.29	5.59	5.19	5.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	7	"Damage to left humoral, shallow healed damage to left costal 2"		NA	NA	NA	NA	NA	FALSE	NA	Loam	22	2	NA	"South Potters"	NA	NA	103111200020000	103111200020000	0	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0
NA	6/20/17	2017	738	PM	NA	3	8	12	NA	3	NA	NA	279	NA	Y	N	Y	Y	NA	Female	NA	167	150	154.46	116.9	146.3	95.88	NA	NA	5	8.5	NA	NA	NA	NA	NA	7814	"6/21/17"	TRUE	NA	NA	5.75	5.41	5.72	5.3	5.59	5.75	5.58	5.37	5.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	8	"1st L costal dented maybe shell rot"		NA	NA	NA	NA	NA	FALSE	NA	Loam	55	7	NA	"South Potters"	NA	NA	103081200030000	103081200030000	0	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0
NA	6/20/17	2017	702	PM	NA	2	3	NA	NA	3	8	NA	280	NA	N	Y	N	N	NA	Female	NA	NA	NA	159.43	NA	153.82	NA	NA	NA	5.4	8.8	NA	NA	NA	NA	NA	7837	"6/21/17"	TRUE	NA	NA	6.7	6.46	6.21	6.69	6.47	7.03	6.6	6.88	6.47	6.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	Re-filed		NA	NA	NA	NA	NA	FALSE	NA	Loam	126	2	NA	"South Potters"	NA	NA	102030000030800	102030000030800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/21/17	2017	536	PM	NA	3	9	NA	NA	8	NA	NA	281	NA	N	Y	N	N	NA	Female	NA	NA	NA	171.14	NA	163.63	NA	NA	NA	3.9	9.1	NA	NA	NA	NA	NA	7936	"6/22/17"	TRUE	NA	NA	6.97	6.67	7.2	7.02	7.35	6.87	7.48	6.59	7.41	7.05	6.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 verts; 4 L costal small; weird beak (tan in coloration)"	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	NA	0	NA	"South Potters"	NA	NA	103090000080000	103090000080000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/21/17	2017	240	PM	NA	8	9	10	NA	11	NA	NA	282	NA	Y	N	Y	Y	NA	Female	NA	182	159	170.7	128.07	165.61	103.42	NA	NA	3.4	9	NA	NA	NA	NA	NA	7830	"6/22/17"	TRUE	NA	NA	7.86	7.63	7.84	8.04	8.21	7.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Very flat verts; mini scute off midline of femoral on plastron; edge of gular sticks out past rest of plastron, very bright plastron; damge to L3 marg.; damage to right bridge"		NA	NA	NA	NA	NA	FALSE	NA	Loam	73	6	NA	"South Potters"	NA	NA	108091000110000	108091000110000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	346	PM	NA	3	8	11	NA	2	NA	NA	283	NA	Y	N	Y	Y	NA	Female	NA	189	167	176.08	125.96	166.98	102.52	NA	NA	3.7	8.6	NA	NA	NA	NA	NA	779	"6/21/17"	TRUE	NA	NA	6.6	6.79	7.02	6.15	6.25	6.78	6.93	6.99	6.63	5.4	6.71	5.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	117	7	NA	"South Potters"	NA	NA	103081100020000	103081100020000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	612	PM	NA	1	3	9	NA	11	NA	NA	284	NA	N	Y	N	N	NA	Female	NA	NA	NA	169.78	NA	159.09	NA	NA	NA	6.2	9.4	NA	NA	NA	NA	NA	7800	"6/21/17"	TRUE	NA	NA	7.32	6.91	6.46	6.61	5.98	7.48	7.01	6.78	5.96	5.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Small scute on plastron (6th pectoral) and damage to L4 marg."		NA	NA	NA	NA	NA	FALSE	NA	Loam	211	3	NA	"South Potters"	NA	NA	101030900110000	101030900110000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	543	PM	NA	2	3	11	NA	1	NA	NA	285	NA	N	Y	N	N	NA	Female	NA	NA	NA	156.96	NA	144.6	NA	NA	NA	1.2	7.1	NA	NA	NA	NA	NA	7801	"6/21/17"	TRUE	NA	NA	6.32	6.63	6.7	6.46	6.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Re-filed; Likely not correct ID, could be a new female"	"3rd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	305	3	NA	"South Potters"	NA	NA	102031100010000	102031100010000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	415	PM	NA	2	3	NA	NA	10	11	NA	286	NA	N	Y	N	N	NA	Female	NA	NA	NA	155.72	NA	144.3	NA	NA	NA	4.9	7.8	NA	NA	NA	NA	NA	7833	"6/21/17"	TRUE	NA	NA	5.75	6.18	6.45	6.43	6.15	6.15	5.89	5.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	7	"Bump on 1st vert., re-filed"	"3rd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	41	4	NA	"South Potters"	NA	NA	102030000101100	402030000101100	0	Y	NA	NA	NA	NA	7	NA	NA	NA	NA	0
NA	6/20/17	2017	720	PM	NA	2	3	9	NA	3	NA	NA	287	NA	N	Y	N	N	NA	Female	NA	NA	NA	150.1	NA	143.12	NA	NA	NA	3.7	7.9	NA	NA	NA	NA	NA	7826	"6/21/17"	TRUE	NA	NA	5.99	6.16	6.58	6.27	6.53	6.07	5.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	6			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	76	4	NA	"South Potters"	NA	NA	102030900030000	102030900030000	0	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0
NA	6/20/17	2017	529	PM	NA	10	12	NA	NA	1	3	NA	288	NA	N	Y	N	N	NA	Female	NA	NA	NA	161.19	NA	156.94	NA	NA	NA	3.3	8.3	NA	NA	NA	NA	NA	7821	"6/21/17"	TRUE	NA	NA	6.86	6.94	7.6	5.54	7.48	7.02	7.21	7.23	6.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	255	5	NA	"South Potters"	NA	NA	110120000010300	110120000010300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/20/17	2017	520	PM	NA	2	3	8	NA	11	NA	NA	289	NA	N	Y	N	N	NA	Female	NA	166	150	155.01	114.93	145.97	94.35	NA	NA	4.8	7.7	NA	NA	NA	NA	NA	7796	"6/21/17"	TRUE	NA	NA	6.35	6.58	5.91	6.11	6.64	6.26	NA	6.73	6.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	104	10	NA	"South Potters"	NA	NA	102030800110000	102030800110000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/21/17	2017	429	PM	NA	8	10	NA	NA	2	8	NA	290	NA	N	Y	N	N	NA	Female	NA	NA	NA	183.68	NA	169.29	NA	NA	NA	5	9.7	NA	NA	NA	NA	NA	7925	"6/22/17"	TRUE	NA	NA	6.96	6.73	6.43	6.24	6.6	6.73	6.24	6.35	6.94	6.14	6.84	6.27	6.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Extra R bride scute; 7 verts."	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	11	6	NA	"South Potters"	NA	NA	108100000020800	108100000020800	0	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	0
NA	6/20/17	2017	129	PM	NA	3	9	NA	NA	3	9	NA	291	NA	N	Y	N	N	NA	Female	NA	NA	NA	162.15	NA	154.42	NA	NA	NA	4	7.9	NA	NA	NA	NA	NA	7793	"6/21/17"	TRUE	NA	NA	7.22	6.54	6.93	6.62	6.95	6.94	7.54	6.85	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	31	5	NA	"South Potters"	NA	NA	103090000030900	103090000030900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/22/17	2017	1135	AM	NA	3	NA	NA	NA	3	8	11	292	NA	Y	N	Y	Y	NA	Female	NA	179	153	164.79	114.98	156.14	96.16	NA	NA	3.7	8.4	NA	NA	NA	NA	NA	7817	"6/25/17"	TRUE	NA	NA	5.7	6.42	6.44	5.9	5.95	6.03	6.21	5.96	6.43	6.52	6.48	5.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	12			NA	NA	NA	NA	NA	FALSE	NA	Loam	316	7	NA	"South Potters"	NA	NA	103000000030811	103000000030811	0	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	0
NA	6/23/17	2017	715	AM	NA	3	11	NA	NA	11	NA	NA	293	NA	N	Y	N	N	NA	Female	NA	NA	NA	171.71	NA	165.7	NA	NA	NA	5.3	8.9	NA	NA	NA	NA	NA	7853	"9/16/17"	TRUE	NA	NA	7.75	7.9	7.96	7.68	8.22	7.87	7.67	8.31	7.88	7.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Abnormal border between 3&4 vert., bump between L1&2 marg."		NA	NA	NA	NA	NA	FALSE	NA	Gravel	269	11	NA	"South Potters"	NA	NA	103110000110000	103110000110000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/22/17	2017	715	PM	NA	1	3	NA	NA	10	11	NA	294	NA	N	Y	N	N	NA	Female	NA	NA	NA	161.93	NA	153.67	NA	NA	NA	4.6	8.4	NA	NA	NA	NA	NA	7829	"6/23/17"	TRUE	NA	NA	7.6	7.45	7.45	7.47	6.97	7.17	7.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	115	19	NA	"South Potters"	NA	NA	101030000101100	101030000101100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/22/17	2017	636	PM	NA	1	3	8	NA	8	NA	NA	295	NA	N	Y	N	N	NA	Female	NA	NA	NA	172.69	NA	168.19	NA	NA	NA	3.8	8.5	NA	NA	NA	NA	NA	7820	"6/23/17"	TRUE	NA	NA	7.26	NA	6.82	7.03	7.61	NA	7.12	7.63	7.15	7.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	"Damage to L12 marg."	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	355	11	NA	"South Potters"	NA	NA	101030800080000	101030800080000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/22/17	2017	627	PM	NA	8	NA	NA	NA	1	2	9	296	NA	Y	N	Y	Y	NA	Female	NA	164	143	153.86	114.65	148.05	97.18	NA	NA	1.2	7.7	NA	NA	NA	NA	NA	7828	"6/23/17"	TRUE	NA	NA	5.44	5.81	5.75	5.68	5.95	5.74	5.44	5.69	5.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	9			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	87	7	NA	"South Potters"	NA	NA	108000000010209	108000000010209	0	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	0
NA	6/22/17	2017	426	PM	NA	8	9	10	NA	2	NA	NA	297	NA	Y	N	Y	Y	NA	Female	NA	180	152	166.49	118.97	159.5	103.23	NA	NA	3.1	8.4	NA	NA	NA	NA	NA	7844	"6/23/17"	TRUE	NA	NA	7.45	7.22	6.61	7.42	7.25	7.46	7.66	7.37	7.12	6.64	7.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 verts., 5 costals each side; R&L 13 marg; Slight extension of gular; R11 marg. chiipped"		NA	NA	NA	NA	NA	FALSE	NA	Loam	86	7	NA	"South Potters"	NA	NA	108091000020000	108091000020000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
